system:index,ADM1_CODE,ADM2_CODE,ADM2_NAME,Country,Median_Pop,StdDev_Pop,Total_Pop,Year,.geo
1_1_2_00000000000000000e88,61510,61544,Bab Sharqi,Egypt,227.02712484407826,62.89343335706037,166091.74055792863,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e89,61510,61545,Burg al-Arab,Egypt,0.4310510719678771,1.895339174425272,50973.608869472315,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e8a,61510,61546,Burg Al-Arab City,Egypt,0.8791673119458777,4.363969449575033,39488.235773761095,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e8b,61510,61547,Karmuz,Egypt,325.07545670700995,80.94928299383503,110960.524493857,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e8c,61510,61548,Kesm than Al Raml,Egypt,85.80090803909334,137.2003266079795,371257.41979177675,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e8d,61510,61549,Mina Al-Basal,Egypt,240.94454968278018,104.56550883789778,236685.27273942545,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e8e,61510,61550,Muharam Bik,Egypt,220.73333891436246,133.5064066140905,278444.47659598343,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e8f,61510,61551,Muntazah,Egypt,66.00203712021755,138.772992254448,1098876.8350412713,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e90,61510,61553,Port Alexandria Police Department,Egypt,0.0,143.8322347086732,11639.242476713887,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e91,61510,61554,Sidi Gabir,Egypt,186.04829095677567,68.74842870290598,214320.61135110285,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e92,61510,61555,Zemam Out,Egypt,0.0,0.03055577799281606,22.899666568936382,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e93,61511,61556,Abnub,Egypt,16.50727906788057,17.45437990862483,293510.376651159,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e94,61511,61557,Abu Tig,Egypt,13.520837090932657,17.473934597065426,256382.48601523804,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e95,61511,61558,Al- Badari,Egypt,24.485897713402164,15.153796404628801,205646.40863517026,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e96,61511,61559,Al-Ghanayem,Egypt,16.26322939365526,13.212830773414009,100063.46484109695,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e97,61511,61560,Al-Qusia,Egypt,11.503446911091581,16.35080281834282,347980.0322704249,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e98,61511,61561,Alfath,Egypt,20.46656382986845,19.238632717932703,234278.33153544602,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e99,61511,61562,Assuit,Egypt,13.043599124099112,17.745946072658754,390264.4087673906,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e9a,61511,61563,Assuit City,Egypt,1.3037713702371965,0.8992042486956834,1672.9380101975858,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e9b,61511,61564,Dayrut,Egypt,11.496251312655785,19.417783974652693,447218.25563042396,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e9c,61511,61565,Kesm Awal Assuit,Egypt,103.06356528024703,106.0630862059739,213007.3266475529,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e9d,61511,61566,Kesm Than Assuit,Egypt,112.97074065156899,72.86486484593625,160487.76925584386,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e9e,61511,61567,Manfalut,Egypt,13.513820465715867,18.801409680782367,401520.13808809355,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000e9f,61511,61568,Sahil Silim,Egypt,18.74520185209172,16.411897157260622,128650.03560958558,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea0,61511,61569,Sidfa,Egypt,13.239864567902908,14.479956779699439,147025.22983793792,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea1,61511,61570,Zemam Out,Egypt,2.1512836203750703E-5,1.9165798789670494,14747.198522961546,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea2,61512,61571,Abu Simbel,Egypt,,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea3,61512,61572,Adfu,Egypt,5.259270577642653,10.121067334490784,240143.910687798,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea4,61512,61573,Aswan,Egypt,3.481944063638002,27.99373888332042,215207.7195908373,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea5,61512,61574,Aswan City,Egypt,0.0,0.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea6,61512,61575,Daraw,Egypt,4.11646392902307,7.964524945286377,59078.12304938091,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea7,61512,61576,Kum Umbu,Egypt,5.244004147807803,11.108649789805042,216214.56286496628,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea8,61512,61577,Nasr,Egypt,2.3737305609033403,4.3693777613825135,71035.87057241409,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ea9,61512,61578,Tushaka,Egypt,0.0,0.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eaa,61513,61580,Abu-l-Matamir,Egypt,1.2508171452783385,3.1018967913002147,380494.3729906359,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eab,61513,61581,Abu Hummus,Egypt,4.739520216425783,6.668605713375482,395747.41886968777,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eac,61513,61582,Al-Dilingat,Egypt,4.246484101158123,4.457731703890786,293774.50415544485,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ead,61513,61583,Al-Mahmudiyya,Egypt,7.469743588979529,14.375587897705508,211039.20502858615,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eae,61513,61584,Al-Rahmaniyya,Egypt,5.742197988448207,10.910816220161678,124843.55487821151,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eaf,61513,61585,Badr,Egypt,0.8726487963780131,2.747744291097622,152105.03629834743,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb0,61513,61586,Damanhur,Egypt,6.931320331927748,30.024631261759673,661814.1015394902,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb1,61513,61587,Hush Isa,Egypt,4.746964475100941,7.045959222630566,192298.64221663523,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb2,61513,61588,Idku,Egypt,3.4663985136031843,15.212308946306932,141597.21558933237,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb3,61513,61589,Itay Al-Barud,Egypt,7.238753164039408,9.876010940521104,365487.55324463657,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb4,61513,61590,Kafr Al-Dawwar,Egypt,4.923391035921534,24.72827442406926,758452.3570481517,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb5,61513,61591,Kum Hamada,Egypt,7.240203620774011,9.311946710419093,382031.2637789499,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb6,61513,61592,Nubariyya West,Egypt,0.15783899788579744,0.5718350143374694,33887.66616780983,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb7,61513,61593,Rashid,Egypt,4.477437422761618,13.146668973392211,188424.796091083,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb8,61513,61594,Shubra Khît,Egypt,6.4840121853561605,10.849513179364328,217617.74746083372,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eb9,61513,61595,Wadi Al-NatrUn,Egypt,12.935180509396218,56.653605662318576,64545.82464778751,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eba,61513,61596,Zemam Out,Egypt,5.569410138410183E-4,2.0879462246746114,6652.026499981385,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ebb,61514,61597,Ahnasya,Egypt,8.242496933990209,11.765997813505706,275542.4660443624,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ebc,61514,61598,Al Fashn,Egypt,7.474505944935348,12.37338037152923,327574.19968873274,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ebd,61514,61599,Al Wasta,Egypt,9.469629641487282,16.823870121115675,347059.86142784957,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ebe,61514,61600,Bani Swayf,Egypt,10.971467967250323,30.60027263070848,479270.12584437703,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ebf,61514,61601,Bani Swayf City,Egypt,0.3036925283937661,1.9066417276087364,13533.10708562629,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec0,61514,61602,Biba,Egypt,11.257668194712343,14.271685064827821,318903.47320433793,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec1,61514,61603,Nasir,Egypt,7.484506484623025,11.68097356845916,265463.0296018332,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec2,61514,61604,Sumusta,Egypt,9.25493259403972,14.17126335441429,194792.47283931932,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec3,61514,61605,Zemam Out,Egypt,5.620099240844508E-5,0.9371164486713666,4181.746547657028,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec4,61515,61606,15 Mayu,Egypt,5.248492949903846,14.06624567920156,78649.8633346848,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec5,61515,61607,Abdin,Egypt,192.62924836540864,39.859793577194715,36058.44484939576,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec6,61515,61608,Ain Shams,Egypt,485.9538685191761,133.2016806580288,453083.58838095574,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec7,61515,61609,Al Azbakiyya,Egypt,147.162465875799,58.891788089464264,26612.215497574158,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec8,61515,61610,Al Darb al-Ahmar,Egypt,258.0883477631851,59.99809073789379,53582.52514753156,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ec9,61515,61611,Al Khalifa,Egypt,27.006785393458014,50.340038163570384,223478.92224169907,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eca,61515,61612,Al Matariyya,Egypt,658.0480052288914,168.6873579749902,455624.56268172903,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ecb,61515,61613,Al Sahil,Egypt,469.75470621798047,155.12969255226818,259621.9685558244,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ecc,61515,61614,Al Salam,Egypt,125.94234955021803,98.3099894831109,493809.6943490945,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ecd,61515,61615,Al Sharabiyya,Egypt,450.0936776052049,70.3404694856768,200823.0947917265,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ece,61515,61616,Al Tibbin,Egypt,17.78938076970897,18.55192488176787,61194.18120693166,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ecf,61515,61617,Al Wayli,Egypt,109.83187894898248,82.3713210897929,71092.5318729326,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed0,61515,61618,Al Zahir,Egypt,246.04442133455194,85.3754614889527,60644.70880264583,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed1,61515,61619,Al Zaytun,Egypt,305.81676296970244,131.82917317206787,284040.72630438703,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed2,61515,61620,Bab Al-Shariyya,Egypt,415.12778109405673,86.80910349499486,47735.22527459836,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed3,61515,61621,Badr,Egypt,1.21818254596777,1.3641250527034163,15068.591878017256,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed4,61515,61622,Basatin,Egypt,109.07013387547394,170.11310330463377,721297.7824024727,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed5,61515,61623,Bulaq,Egypt,201.76290130615234,117.77054731083861,55599.029589454796,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed6,61515,61624,Gamaliyya,Egypt,187.0431638555773,63.360619369916996,45869.454743508715,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed7,61515,61625,Hadaiq Al-Qubba,Egypt,578.090199207251,178.59321311122451,258229.46117389158,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed8,61515,61626,Hilwan,Egypt,67.53266972141434,55.07109942361039,575120.9637993646,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ed9,61515,61627,Maadi,Egypt,5.747718526035904,60.3303743417667,80532.97212905092,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eda,61515,61628,Madinat Nasr-2,Egypt,33.12425558531589,29.544670809411194,72006.98913010804,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000edb,61515,61629,Marg,Egypt,213.94900557375615,117.79322654185157,440477.608303429,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000edc,61515,61630,Minshat Nasir,Egypt,341.5293913037365,185.32037312038344,226577.68683877826,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000edd,61515,61631,Misr al-Gadida,Egypt,99.08319120623918,31.7812616437122,102617.8022343019,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ede,61515,61632,Misr Al-Qadima,Egypt,164.9508197577716,76.2208435543092,192187.58147212007,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000edf,61515,61633,Muski,Egypt,200.84219640835195,65.2349622558859,21583.275099511236,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee0,61515,61634,Nasr City,Egypt,33.51669235053632,44.84918854590002,439644.83677530516,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee1,61515,61635,New Cairo-1,Egypt,0.1739859078108536,2.0817679289394753,25482.90771313907,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee2,61515,61636,New Cairo-2,Egypt,0.6172215238985745,2.8256729303050183,35776.56340515682,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee3,61515,61637,New Cairo-3,Egypt,0.869650649970822,6.498453528278992,46309.16475875442,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee4,61515,61638,Nuzha,Egypt,17.046002767775644,28.7211180566812,151613.4428267402,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee5,61515,61639,Qasr Al-Nile,Egypt,66.53392155965169,52.870698319955835,10872.176346528293,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee6,61515,61640,Rud Al-Farag,Egypt,445.48899949226615,156.68511639708447,124185.68275774785,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee7,61515,61641,Sayyida Zainab,Egypt,275.2490888230802,55.30396131863785,116087.80292955282,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee8,61515,61642,Shroq,Egypt,0.6983486033510972,2.2901311763144103,20489.887082250443,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ee9,61515,61643,Shubra,Egypt,434.5223962512981,69.31562356942472,71203.44192798094,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eea,61515,61644,Tura,Egypt,2.4396862566604343,20.882656362277064,80323.8655456979,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eeb,61515,61645,Zamalik,Egypt,42.79035350254604,56.679938304473886,16787.33205971063,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eec,61515,61646,Zawiyya Al-Hamra,Egypt,493.7121996162352,61.924995440723244,279315.5159435796,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eed,61515,61647,Zemam Out,Egypt,0.0016283744898255871,2.3482960750426787,3416.822866740167,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eee,61516,61648,Aga,Egypt,9.25495306079503,14.23151757035299,382174.717424792,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000eef,61516,61649,Bany Abeed,Egypt,4.250080033378715,11.15300702705677,95785.4693658544,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef0,61516,61650,Bilqas,Egypt,2.7460458003953376,7.593083333706096,405311.7536932638,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef1,61516,61651,Dikirnis,Egypt,5.487508452759395,15.827991319888502,265121.34032895986,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef2,61516,61652,E Mansora 2,Egypt,58.87569197742991,70.21996605565946,181331.13951560188,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef3,61516,61653,El Mansora,Egypt,8.909838066866543,15.852871369736944,429910.2530177634,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef4,61516,61654,El Mansora 1,Egypt,189.0570229957666,85.9783359893273,236171.5764343636,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef5,61516,61655,Gamaliyya,Egypt,5.238797764217245,10.651656424042818,78854.47385867666,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef6,61516,61656,Gamsa,Egypt,3.2580862334929934,9.863765113146863,2526.310265366938,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef7,61516,61657,Mahalet Demna,Egypt,6.223482129439534,15.576860977149716,43781.192779301666,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef8,61516,61658,Manzala,Egypt,5.47456133500429,11.772164893262069,248461.7334109186,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000ef9,61516,61659,Matariyya,Egypt,15.500029467113341,24.382085343183316,117015.95882213066,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000efa,61516,61660,Minya Al-Nasr,Egypt,4.748355051959853,14.459111901267102,220314.4877358431,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000efb,61516,61661,Mit Ghamr,Egypt,13.486500901492116,23.58541944173985,607263.0147223406,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000efc,61516,61662,MIt Salsil,Egypt,3.2607543176199645,6.1079433743186975,52467.99143029601,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000efd,61516,61663,Nebro,Egypt,6.2367311844602344,13.098424421008449,207560.32544096714,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
