Country,ADM1_CODE,ADM2_CODE,ADM2_NAME,Year,Median_Pop,StdDev_Pop,Total_Pop
Turkey,3057,27948,Uzunada,2015,0.0441164164796357,0.0725140632842124,105.39865855169936
Turkey,3057,27948,Uzunada,2016,0.0317738531600861,0.0590706266951694,85.39316030268864
Turkey,3057,27948,Uzunada,2017,0.0322306412805812,0.0609971072142917,87.24402480364283
Turkey,3057,27948,Uzunada,2018,0.0343236445703289,0.0672319006257575,93.62444207812936
Turkey,3057,27948,Uzunada,2019,0.0301139044487972,0.0702062116811238,90.47607864321884
Turkey,3057,27948,Uzunada,2020,0.0278866022825241,0.0639362251171213,80.10645909554086
Turkey,3057,27948,Uzunada,2021,0.02662,0.06316,77.81539
Turkey,3057,27948,Uzunada,2022,0.02535,0.06238,75.52432
Turkey,3057,27948,Uzunada,2023,0.02408,0.0616,73.23324
Turkey,3057,27948,Uzunada,2024,0.02282,0.06082,70.94217
Turkey,3058,27949,Afsin,2012,0.3539540764104205,2.98112649113363,59428.32982388769
Turkey,3058,27949,Afsin,2013,0.1004587271023148,3.633569985316021,60949.3144272886
Turkey,3058,27949,Afsin,2014,0.3610647151005824,3.109739482275857,59006.69182928764
Turkey,3058,27949,Afsin,2015,0.3617984816135805,3.2180719349850726,58524.269391031165
Turkey,3058,27949,Afsin,2016,0.3529158566756844,3.369936396834654,59870.48827518071
Turkey,3058,27949,Afsin,2017,0.3517424006387415,3.225199588767929,58912.5464993905
Turkey,3058,27949,Afsin,2018,0.3561047097514381,3.4107191967667734,58428.58524334676
Turkey,3058,27949,Afsin,2019,0.1454307939879825,3.88816926406445,59508.61567919622
Turkey,3058,27949,Afsin,2020,0.1336772955031245,4.3318729660509225,60340.04197567917
Turkey,3058,27949,Afsin,2021,0.10614,4.50072,60454.00599
Turkey,3058,27949,Afsin,2022,0.07861,4.66956,60567.97001
Turkey,3058,27949,Afsin,2023,0.05107,4.8384,60681.93403
Turkey,3058,27949,Afsin,2024,0.02354,5.00725,60795.89805
Turkey,3058,27950,Andirin,2012,0.1210689658390097,1.333982716630256,23442.843843608127
Turkey,3058,27950,Andirin,2013,0.1167355134880061,1.5591136065082407,23721.61084276775
Turkey,3058,27950,Andirin,2014,0.1190838320665766,1.345190825850423,22981.02193965448
Turkey,3058,27950,Andirin,2015,0.119101424003574,1.2041116091310096,23043.08055900021
Turkey,3058,27950,Andirin,2016,0.1081365104098667,1.4133851228145426,24670.70418362057
Turkey,3058,27950,Andirin,2017,0.1106707941806306,1.4589740200195058,24391.34527718441
Turkey,3058,27950,Andirin,2018,0.1073220932738257,1.472526365463408,24198.40690584264
Turkey,3058,27950,Andirin,2019,0.1028835058056626,1.682820722534512,24889.40549997452
Turkey,3058,27950,Andirin,2020,0.095746969865244,1.9557037589653148,25847.82218795432
Turkey,3058,27950,Andirin,2021,0.09258,2.03342,26148.44448
Turkey,3058,27950,Andirin,2022,0.08942,2.11113,26449.06677
Turkey,3058,27950,Andirin,2023,0.08625,2.18885,26749.68907
Turkey,3058,27950,Andirin,2024,0.08309,2.26656,27050.31136
Turkey,3058,27951,Caglayancerit,2012,0.5507225756229922,1.9366942580569144,9111.926860569856
Turkey,3058,27951,Caglayancerit,2013,0.428077447706257,2.3210884163767806,9856.69073595612
Turkey,3058,27951,Caglayancerit,2014,0.560365304862395,1.4992558124874942,8666.607030404593
Turkey,3058,27951,Caglayancerit,2015,0.4693054723994886,1.4285134533781825,8783.842783305707
Turkey,3058,27951,Caglayancerit,2016,0.4683040123949014,1.8246154465986832,9866.21815358593
Turkey,3058,27951,Caglayancerit,2017,0.4646581356426733,1.8136569957240964,9821.055807188555
Turkey,3058,27951,Caglayancerit,2018,0.4688159366513946,1.5996154072484392,9147.64129154653
Turkey,3058,27951,Caglayancerit,2019,0.4063526501894048,1.9158401869360235,10039.249387398602
Turkey,3058,27951,Caglayancerit,2020,0.3050420910136328,2.388827158703749,10887.35174242526
Turkey,3058,27951,Caglayancerit,2021,0.27433,2.44534,11109.27985
Turkey,3058,27951,Caglayancerit,2022,0.24362,2.50186,11331.20796
Turkey,3058,27951,Caglayancerit,2023,0.21291,2.55838,11553.13607
Turkey,3058,27951,Caglayancerit,2024,0.1822,2.61489,11775.06418
Turkey,3058,27952,Ekinozu,2012,0.2162767901523486,1.331392726176529,5626.315997971474
Turkey,3058,27952,Ekinozu,2013,0.1772481464129107,2.0028948915712523,6439.30405309481
Turkey,3058,27952,Ekinozu,2014,0.1722703410988052,1.6542587721802895,5748.777190068073
Turkey,3058,27952,Ekinozu,2015,0.170541485462222,1.6284220733700752,5812.600288088753
Turkey,3058,27952,Ekinozu,2016,0.1714809542155353,1.7527612998636786,6014.424773122164
Turkey,3058,27952,Ekinozu,2017,0.1720466987075147,1.6905809360051662,5857.640254760292
Turkey,3058,27952,Ekinozu,2018,0.1690568866728895,1.6865005275972402,5805.072786695946
Turkey,3058,27952,Ekinozu,2019,0.1693751224529289,1.790529535069256,5888.497516980906
Turkey,3058,27952,Ekinozu,2020,0.1704109368279092,2.008127688828812,6104.897153081563
Turkey,3058,27952,Ekinozu,2021,0.16468,2.09272,6164.7198
Turkey,3058,27952,Ekinozu,2022,0.15894,2.17731,6224.54244
Turkey,3058,27952,Ekinozu,2023,0.15321,2.2619,6284.36509
Turkey,3058,27952,Ekinozu,2024,0.14748,2.3465,6344.18773
Turkey,3058,27953,Elbistan,2012,0.7384798480360021,5.83325406081069,89143.46279738439
Turkey,3058,27953,Elbistan,2013,0.2241574939119385,7.021519555863169,93457.36772171724
Turkey,3058,27953,Elbistan,2014,0.7267135739622125,6.273678984627768,92132.4766504151
Turkey,3058,27953,Elbistan,2015,0.7173330756297575,6.314766989637454,94401.04830137052
Turkey,3058,27953,Elbistan,2016,0.6976187792523685,6.669502636122153,98793.54247384302
Turkey,3058,27953,Elbistan,2017,0.703112685994123,6.575542478903095,98853.0113565237
Turkey,3058,27953,Elbistan,2018,0.7141491558589323,7.014306741223939,100093.5012357551
Turkey,3058,27953,Elbistan,2019,0.2087150295823963,7.89798987765657,104148.84512314272
Turkey,3058,27953,Elbistan,2020,0.1880699323959442,8.47189596202609,106899.76494670726
Turkey,3058,27953,Elbistan,2021,0.11927,8.80173,109119.30272
Turkey,3058,27953,Elbistan,2022,0.05047,9.13156,111338.84048
Turkey,3058,27953,Elbistan,2023,-0.01833,9.46139,113558.37825
Turkey,3058,27953,Elbistan,2024,-0.08714,9.79122,115777.91602
Turkey,3058,27954,Goksun,2012,0.1005695115621962,2.1847024207739034,30180.87872828681
Turkey,3058,27954,Goksun,2013,0.0926968792751178,2.597356438337097,31065.68740506624
Turkey,3058,27954,Goksun,2014,0.0958056787008535,2.1365315838534995,28478.96745808109
Turkey,3058,27954,Goksun,2015,0.0947279337506716,2.105704592077093,27759.316958314248
Turkey,3058,27954,Goksun,2016,0.0874914310949503,2.100843637026652,28944.47079180888
Turkey,3058,27954,Goksun,2017,0.0866351973517269,2.0075512220735523,28050.03621393514
Turkey,3058,27954,Goksun,2018,0.0858696175347821,2.1237704089175304,27176.60757100424
Turkey,3058,27954,Goksun,2019,0.079545730473392,2.2729973570148303,27637.540431172914
Turkey,3058,27954,Goksun,2020,0.0714745719628538,2.3655088568213194,27715.62473639566
Turkey,3058,27954,Goksun,2021,0.06784,2.38811,27407.46799
Turkey,3058,27954,Goksun,2022,0.0642,2.41071,27099.31124
Turkey,3058,27954,Goksun,2023,0.06056,2.43331,26791.15449
Turkey,3058,27954,Goksun,2024,0.05693,2.45591,26482.99774
Turkey,3058,27955,Merkez,2012,0.2911711395930715,10.228036436367775,417508.0499556671
Turkey,3058,27955,Merkez,2013,0.2793575183654611,12.286400218562871,437585.9861147433
Turkey,3058,27955,Merkez,2014,0.302441402142234,10.616485850583318,430121.10676266864
Turkey,3058,27955,Merkez,2015,0.3058721356148689,10.825153279701055,432896.9932526731
Turkey,3058,27955,Merkez,2016,0.2900033398082101,11.082383982778047,446207.77062513033
Turkey,3058,27955,Merkez,2017,0.2868981110264616,10.988945946080262,451466.36162700906
Turkey,3058,27955,Merkez,2018,0.2902401591887711,11.55563806021937,458206.77877189656
Turkey,3058,27955,Merkez,2019,0.2744745386928996,12.848832944888487,474013.938087745
Turkey,3058,27955,Merkez,2020,0.2601994215839842,13.948738965438473,487823.66775357205
Turkey,3058,27955,Merkez,2021,0.25633,14.41383,496613.11998
Turkey,3058,27955,Merkez,2022,0.25246,14.87891,505402.5722
Turkey,3058,27955,Merkez,2023,0.24859,15.344,514192.02443
Turkey,3058,27955,Merkez,2024,0.24471,15.80909,522981.47665
Turkey,3058,27956,Nurhak,2012,0.1407347092279524,0.8161566254106051,3965.9573625109
Turkey,3058,27956,Nurhak,2013,0.1399136016791991,0.9555346382136388,4302.005206322999
Turkey,3058,27956,Nurhak,2014,0.1479980138760568,0.6950915604506358,3739.357821540601
Turkey,3058,27956,Nurhak,2015,0.1396174818247721,0.8949621514344209,4159.142773910576
Turkey,3058,27956,Nurhak,2016,0.1397935575092858,0.8635398740215167,4142.387496502844
Turkey,3058,27956,Nurhak,2017,0.1395356405613525,0.8185385599533095,3989.911239722561
Turkey,3058,27956,Nurhak,2018,0.1398440385715915,0.8220514676914977,3901.763320785856
Turkey,3058,27956,Nurhak,2019,0.0971296091618158,0.9326996095896392,4269.715742173637
Turkey,3058,27956,Nurhak,2020,0.0792300690506654,1.123736152653779,4824.174281283344
Turkey,3058,27956,Nurhak,2021,0.07154,1.16218,4931.4514
Turkey,3058,27956,Nurhak,2022,0.06385,1.20063,5038.72851
Turkey,3058,27956,Nurhak,2023,0.05617,1.23908,5146.00563
Turkey,3058,27956,Nurhak,2024,0.04848,1.27753,5253.28274
Turkey,3058,27957,Pazarcik,2012,0.36494390359857,2.4286205688239133,52367.90463749703
Turkey,3058,27957,Pazarcik,2013,0.3549036121145528,3.2402223003871784,53504.1680748568
Turkey,3058,27957,Pazarcik,2014,0.3617054300188008,2.5840954747857943,53936.388397146606
Turkey,3058,27957,Pazarcik,2015,0.3600041848897099,2.367528770082334,52636.36580981175
Turkey,3058,27957,Pazarcik,2016,0.3536610486401804,2.918382369409778,58289.70918838345
Turkey,3058,27957,Pazarcik,2017,0.3531260457449931,2.927525523397981,59048.53408259578
Turkey,3058,27957,Pazarcik,2018,0.3536114181877682,3.042219776934242,58573.70579737933
Turkey,3058,27957,Pazarcik,2019,0.3531222782527938,3.5242339321172587,61007.69299689498
Turkey,3058,27957,Pazarcik,2020,0.35579280148281,4.047541986716477,63665.38841037005
Turkey,3058,27957,Pazarcik,2021,0.35465,4.24991,65077.57388
Turkey,3058,27957,Pazarcik,2022,0.35351,4.45227,66489.75935
Turkey,3058,27957,Pazarcik,2023,0.35236,4.65464,67901.94483
Turkey,3058,27957,Pazarcik,2024,0.35122,4.857,69314.1303
Turkey,3058,27958,Turkoglu,2012,0.3563975532610233,4.342039629154616,60425.30873875479
Turkey,3058,27958,Turkoglu,2013,0.3495557078821856,4.920482669380234,59882.35712541774
Turkey,3058,27958,Turkoglu,2014,0.6098550648078835,4.403574339829523,61091.8163806782
Turkey,3058,27958,Turkoglu,2015,0.3695383061091636,4.5577177854365045,62882.4023122642
Turkey,3058,27958,Turkoglu,2016,0.3641807448271186,4.724658842538099,64523.90466716996
Turkey,3058,27958,Turkoglu,2017,0.3609051435389316,4.673066330318026,65094.852175734406
Turkey,3058,27958,Turkoglu,2018,0.3625549572482079,4.875095893039346,64491.454590611385
Turkey,3058,27958,Turkoglu,2019,0.3668626229110434,5.171007556654677,64708.44807152101
Turkey,3058,27958,Turkoglu,2020,0.3609099928207465,5.639357017209597,64751.30650474185
Turkey,3058,27958,Turkoglu,2021,0.36147,5.80152,65292.05623
Turkey,3058,27958,Turkoglu,2022,0.36204,5.96369,65832.80595
Turkey,3058,27958,Turkoglu,2023,0.3626,6.12585,66373.55567
Turkey,3058,27958,Turkoglu,2024,0.36317,6.28802,66914.30539
Turkey,3059,27959,Eflani,2012,0.1096878098962346,0.5170085701779867,6406.375469209853
Turkey,3059,27959,Eflani,2013,0.0897294148518712,0.5528818337102748,6394.549580962579
Turkey,3059,27959,Eflani,2014,0.089876850295111,0.509752371936029,6192.271946176505
Turkey,3059,27959,Eflani,2015,0.0903605657703055,0.4971710786872133,6271.735764065634
Turkey,3059,27959,Eflani,2016,0.0901261350284139,0.5553757785450809,6254.621048744929
Turkey,3059,27959,Eflani,2017,0.0897960234108103,0.5480328077583183,6050.977820497609
Turkey,3059,27959,Eflani,2018,0.0890783035888276,0.5309922995774825,5883.283433685571
Turkey,3059,27959,Eflani,2019,0.0340630069890658,0.5471707584639338,5911.610001598032
Turkey,3059,27959,Eflani,2020,0.033092281932039,0.5497972171659388,5828.64946430606
Turkey,3059,27959,Eflani,2021,0.02352,0.5539,5756.43371
Turkey,3059,27959,Eflani,2022,0.01394,0.55799,5684.21796
Turkey,3059,27959,Eflani,2023,0.00437,0.56209,5612.00221
Turkey,3059,27959,Eflani,2024,-0.00521,0.56619,5539.78646
Turkey,3059,27960,Eskipazar,2012,0.0906971574414101,0.6614020102525477,9494.74641987957
Turkey,3059,27960,Eskipazar,2013,0.0619754290395418,0.872883508874173,9365.184805825393
Turkey,3059,27960,Eskipazar,2014,0.0902282064983241,0.6095411624586786,9008.445260707198
Turkey,3059,27960,Eskipazar,2015,0.0894320285804013,0.5873197498969291,8701.596309312336
Turkey,3059,27960,Eskipazar,2016,0.0898858599837068,0.6565256834492341,8864.619009670343
Turkey,3059,27960,Eskipazar,2017,0.0905696358188483,0.6391450686115193,8580.490637837467
Turkey,3059,27960,Eskipazar,2018,0.0899655990312848,0.6568130429467237,8290.694953183645
Turkey,3059,27960,Eskipazar,2019,0.0497221179360353,0.7600660684123853,8272.649125108506
Turkey,3059,27960,Eskipazar,2020,0.0458383296481763,0.9073055055036152,8062.582458544244
Turkey,3059,27960,Eskipazar,2021,0.04023,0.93804,7883.56196
Turkey,3059,27960,Eskipazar,2022,0.03462,0.96878,7704.54147
Turkey,3059,27960,Eskipazar,2023,0.02902,0.99952,7525.52097
Turkey,3059,27960,Eskipazar,2024,0.02341,1.03026,7346.50048
Turkey,3059,27961,Merkez,2012,0.1755745107208181,7.861226199902082,111121.92039927383
Turkey,3059,27961,Merkez,2013,0.1820168001608026,8.988537901775807,116660.5484171486
Turkey,3059,27961,Merkez,2014,0.6128158807637788,7.98603496140458,114260.6189607695
Turkey,3059,27961,Merkez,2015,0.711109005445474,8.179907759504168,116650.55002216464
Turkey,3059,27961,Merkez,2016,0.161305286510803,8.041933791196445,118287.92915149404
Turkey,3059,27961,Merkez,2017,0.6110790884763759,7.74058304758507,118676.93284924234
Turkey,3059,27961,Merkez,2018,0.151963096953561,8.32878007208286,121178.59509560444
Turkey,3059,27961,Merkez,2019,0.1497822287558604,8.975141509039533,125211.57685813204
Turkey,3059,27961,Merkez,2020,0.145081486568384,9.967774963855074,129903.48799859936
Turkey,3059,27961,Merkez,2021,0.14127,10.23109,132251.18395
Turkey,3059,27961,Merkez,2022,0.13746,10.49441,134598.8799
Turkey,3059,27961,Merkez,2023,0.13365,10.75773,136946.57585
Turkey,3059,27961,Merkez,2024,0.12983,11.02105,139294.2718
Turkey,3059,27962,Ovacik,2012,0.0351560654593557,0.1139460597071114,1722.5605493713497
Turkey,3059,27962,Ovacik,2013,0.034836690300232,0.1439390316396191,1792.2398419529495
Turkey,3059,27962,Ovacik,2014,0.0270735421142409,0.0949421573766898,1532.025551784929
Turkey,3059,27962,Ovacik,2015,0.0292071143091383,0.0942564098549145,1543.0059324842027
Turkey,3059,27962,Ovacik,2016,0.0268247641697926,0.1189276657042345,1506.3077976410782
Turkey,3059,27962,Ovacik,2017,0.026959302346994,0.1130878330297454,1423.6856516334876
Turkey,3059,27962,Ovacik,2018,0.0194175620031724,0.1065807311578017,1349.8110417286282
Turkey,3059,27962,Ovacik,2019,0.0191783265678638,0.1257879653911437,1377.894294124896
Turkey,3059,27962,Ovacik,2020,0.0216330043439471,0.1508810422441608,1413.031919623621
Turkey,3059,27962,Ovacik,2021,0.01994,0.1555,1374.34084
Turkey,3059,27962,Ovacik,2022,0.01825,0.16011,1335.64976
Turkey,3059,27962,Ovacik,2023,0.01656,0.16473,1296.95868
Turkey,3059,27962,Ovacik,2024,0.01487,0.16935,1258.2676
Turkey,3059,27963,Safranbolu,2012,0.1755894810704273,2.1311393284252733,30553.157244477483
Turkey,3059,27963,Safranbolu,2013,0.1803332928992621,2.4150273409518,29168.333281399457
Turkey,3059,27963,Safranbolu,2014,0.1765037219856591,2.275419432432856,30756.94268649395
Turkey,3059,27963,Safranbolu,2015,0.1766005597449433,2.3090252496680765,31103.70300922435
Turkey,3059,27963,Safranbolu,2016,0.0575588914884957,2.4192448288843384,33223.77404627608
Turkey,3059,27963,Safranbolu,2017,0.0578900918344607,2.428019513864144,34001.505351760905
Turkey,3059,27963,Safranbolu,2018,0.056209447255091,2.596950768502164,34006.54859118856
Turkey,3059,27963,Safranbolu,2019,0.0796906801152475,2.8681565126708177,33845.725299367165
Turkey,3059,27963,Safranbolu,2020,0.0770047374619902,3.12021070044888,33315.101556166745
Turkey,3059,27963,Safranbolu,2021,0.06468,3.24384,33660.3446
Turkey,3059,27963,Safranbolu,2022,0.05236,3.36748,34005.58763
Turkey,3059,27963,Safranbolu,2023,0.04004,3.49111,34350.83067
Turkey,3059,27963,Safranbolu,2024,0.02771,3.61475,34696.07371
Turkey,3059,27964,Yenice,2012,0.3083733299970294,1.888501578932462,21369.15876654476
Turkey,3059,27964,Yenice,2013,0.3539904414102076,2.338153610169923,22029.3164153048
Turkey,3059,27964,Yenice,2014,0.3086050013947076,1.8531949862962125,21361.50960518996
Turkey,3059,27964,Yenice,2015,0.3529562599994491,1.7600448301407363,21354.90538480084
Turkey,3059,27964,Yenice,2016,0.3089293032985903,1.9029111633379203,21835.19076259733
Turkey,3059,27964,Yenice,2017,0.3084478861782657,1.835628722938579,21399.493931580044
Turkey,3059,27964,Yenice,2018,0.3100964124466127,1.8430197327068432,21079.76013876334
Turkey,3059,27964,Yenice,2019,0.3562045557724638,2.039541321308973,20986.437746091822
Turkey,3059,27964,Yenice,2020,0.3557991573409914,2.493835673635263,20172.84583865119
Turkey,3059,27964,Yenice,2021,0.36173,2.5695,20023.30672
Turkey,3059,27964,Yenice,2022,0.36766,2.64517,19873.76761
Turkey,3059,27964,Yenice,2023,0.37358,2.72084,19724.22849
Turkey,3059,27964,Yenice,2024,0.37951,2.7965,19574.68937
Turkey,3060,27965,Ayranci,2012,0.0435016071507679,0.3147568917795839,3580.96686341195
Turkey,3060,27965,Ayranci,2013,0.021333335462845,0.2891589451857734,3095.2729896609503
Turkey,3060,27965,Ayranci,2014,0.037669642581312,0.2487854156059092,3081.0459330320764
Turkey,3060,27965,Ayranci,2015,0.0221261851348633,0.2671948540036712,3075.281355901238
Turkey,3060,27965,Ayranci,2016,0.0161924554538948,0.3395979827429194,3300.563681340837
Turkey,3060,27965,Ayranci,2017,0.0159352334645634,0.3396970936468666,3259.7070829504096
Turkey,3060,27965,Ayranci,2018,0.01577266079499,0.3225153451110293,3093.2797229239204
Turkey,3060,27965,Ayranci,2019,0.0143599902703059,0.3099025486073438,3047.1719478879704
Turkey,3060,27965,Ayranci,2020,0.0132549760616999,0.2963683731359928,2862.559458535402
Turkey,3060,27965,Ayranci,2021,0.00947,0.29407,2772.75853
Turkey,3060,27965,Ayranci,2022,0.00569,0.29177,2682.95761
Turkey,3060,27965,Ayranci,2023,0.00191,0.28947,2593.15668
Turkey,3060,27965,Ayranci,2024,-0.00187,0.28717,2503.35576
Turkey,3060,27966,Basyayla,2012,0.2164914081700618,1.7879672255297747,4094.25708187964
Turkey,3060,27966,Basyayla,2013,0.1516244996482647,1.820147691110594,4047.08928209007
Turkey,3060,27966,Basyayla,2014,0.2028963410618778,1.3981987767300192,3551.0927919324304
Turkey,3060,27966,Basyayla,2015,0.2012830378112965,1.4147013431960815,3487.6541019522133
Turkey,3060,27966,Basyayla,2016,0.150812357427466,1.97704425296801,4039.115858257032
Turkey,3060,27966,Basyayla,2017,0.1530300741844641,1.856422363422208,3801.833553980355
Turkey,3060,27966,Basyayla,2018,0.1756620919361567,1.8021686422008831,3599.945612515361
Turkey,3060,27966,Basyayla,2019,0.1787254260605301,2.054934830806196,3768.3798684652206
Turkey,3060,27966,Basyayla,2020,0.0543739678961225,2.343607440350037,3835.8398012013686
Turkey,3060,27966,Basyayla,2021,0.03411,2.41306,3803.53764
Turkey,3060,27966,Basyayla,2022,0.01384,2.48252,3771.23548
Turkey,3060,27966,Basyayla,2023,-0.00642,2.55197,3738.93332
Turkey,3060,27966,Basyayla,2024,-0.02668,2.62143,3706.63116
Turkey,3060,27967,Ermenek,2012,0.1828436029754152,1.547437033497017,13397.313927544696
Turkey,3060,27967,Ermenek,2013,0.0950477329688897,2.3506204326544595,15440.562548966707
Turkey,3060,27967,Ermenek,2014,0.1790627848707864,1.825641381840644,13797.381538818508
Turkey,3060,27967,Ermenek,2015,0.1849088502554187,1.5844601323409722,12862.40431975181
Turkey,3060,27967,Ermenek,2016,0.1845735533432429,1.7626435447316702,13875.05092126049
Turkey,3060,27967,Ermenek,2017,0.1851410931467984,1.6759690447979432,13222.155373091537
Turkey,3060,27967,Ermenek,2018,0.1821641874571126,1.7437718578445542,13033.53556372246
Turkey,3060,27967,Ermenek,2019,0.176002192975966,1.9609541104648864,13458.19849878396
Turkey,3060,27967,Ermenek,2020,0.1816691208031326,2.201138669697161,13901.532852317889
Turkey,3060,27967,Ermenek,2021,0.18152,2.28285,13964.56022
Turkey,3060,27967,Ermenek,2022,0.18138,2.36456,14027.58758
Turkey,3060,27967,Ermenek,2023,0.18123,2.44628,14090.61495
Turkey,3060,27967,Ermenek,2024,0.18108,2.52799,14153.64231
Turkey,3060,27968,Kazimkarabekir,2012,0.1828026852778405,1.9239669066775769,7744.895598138033
Turkey,3060,27968,Kazimkarabekir,2013,0.1815904881500731,1.8953003873034515,7282.552025056703
Turkey,3060,27968,Kazimkarabekir,2014,0.1827964405025753,1.7358046090925177,7114.862148121162
Turkey,3060,27968,Kazimkarabekir,2015,0.1781703243771904,1.7324836116346,7123.172217522725
Turkey,3060,27968,Kazimkarabekir,2016,0.1823586156582715,1.9918186363007824,7419.907778263519
Turkey,3060,27968,Kazimkarabekir,2017,0.046150973321903,2.0476585007078625,7600.547156203948
Turkey,3060,27968,Kazimkarabekir,2018,0.0448301058314289,2.125396699070789,7484.088893664726
Turkey,3060,27968,Kazimkarabekir,2019,0.0409137364665025,1.9474470498180911,6984.536871372493
Turkey,3060,27968,Kazimkarabekir,2020,0.0676434147347263,2.143940538886477,7020.890151016208
Turkey,3060,27968,Kazimkarabekir,2021,0.05325,2.17144,6930.38947
Turkey,3060,27968,Kazimkarabekir,2022,0.03885,2.19893,6839.88879
Turkey,3060,27968,Kazimkarabekir,2023,0.02446,2.22643,6749.38811
Turkey,3060,27968,Kazimkarabekir,2024,0.01006,2.25393,6658.88743
Turkey,3060,27969,Merkez,2012,0.1311728434990463,4.518321071243812,127608.7176051683
Turkey,3060,27969,Merkez,2013,0.1235377292836865,5.506552401483839,132070.56989826457
Turkey,3060,27969,Merkez,2014,0.1315810115336256,4.9542988019041925,130121.24228605386
Turkey,3060,27969,Merkez,2015,0.1275766253948947,4.946923677530791,132311.44677961295
Turkey,3060,27969,Merkez,2016,0.1175375657869473,4.971336078534439,137743.6446402447
Turkey,3060,27969,Merkez,2017,0.1176437381542452,5.009447617247996,139010.7779606955
Turkey,3060,27969,Merkez,2018,0.1174506417143712,5.232528229726206,140885.37918549075
Turkey,3060,27969,Merkez,2019,0.1056632972792124,5.887743820418581,146406.93518011097
Turkey,3060,27969,Merkez,2020,0.0989422316668634,6.351229788458829,149973.06798871316
Turkey,3060,27969,Merkez,2021,0.09491,6.58034,152768.61179
Turkey,3060,27969,Merkez,2022,0.09088,6.80946,155564.15558
Turkey,3060,27969,Merkez,2023,0.08686,7.03857,158359.69938
Turkey,3060,27969,Merkez,2024,0.08283,7.26768,161155.24318
Turkey,3060,27970,Sariveliler,2012,0.4644994237800924,1.0547381692696636,4235.8938276559375
Turkey,3060,27970,Sariveliler,2013,0.4684942043076106,1.2975376123960742,4344.369376297231
Turkey,3060,27970,Sariveliler,2014,0.4827882204113937,1.07739415766718,4108.605420562475
Turkey,3060,27970,Sariveliler,2015,0.4212623686733234,1.0528889372464594,3709.056162964676
Turkey,3060,27970,Sariveliler,2016,0.3893849833275783,1.139640004039036,3876.260857533344
Turkey,3060,27970,Sariveliler,2017,0.391128479244072,1.0222085801530647,3612.969771506151
Turkey,3060,27970,Sariveliler,2018,0.3595201356543435,1.007864815418106,3471.834486581174
Turkey,3060,27970,Sariveliler,2019,0.3594722207993544,1.0129819359696042,3484.300383540878
Turkey,3060,27970,Sariveliler,2020,0.3281274935738607,0.9920673899896728,3342.882591676856
Turkey,3060,27970,Sariveliler,2021,0.31108,0.98423,3231.25619
Turkey,3060,27970,Sariveliler,2022,0.29403,0.9764,3119.62978
Turkey,3060,27970,Sariveliler,2023,0.27699,0.96857,3008.00338
Turkey,3060,27970,Sariveliler,2024,0.25994,0.96073,2896.37697
Turkey,3061,27971,Akyaka,2012,0.5315695303435495,1.2544769204346318,9118.154598317677
Turkey,3061,27971,Akyaka,2013,0.4228595554608174,0.9604898492452542,7728.568023318008
Turkey,3061,27971,Akyaka,2014,0.4667535391575377,1.064207402295562,8510.099223296402
Turkey,3061,27971,Akyaka,2015,0.4270491826521262,1.3017692981169544,9174.301518128785
Turkey,3061,27971,Akyaka,2016,0.4330845252136974,1.7951244734292382,11168.75478591691
Turkey,3061,27971,Akyaka,2017,0.4297673067083823,1.7846356958885563,11027.10456161987
Turkey,3061,27971,Akyaka,2018,0.434410462021785,1.7617709438347309,10427.073323554385
Turkey,3061,27971,Akyaka,2019,0.4297021367439886,1.6848991381541052,9523.53282751189
Turkey,3061,27971,Akyaka,2020,0.2998007781453148,1.7219292136278537,9002.214693841886
Turkey,3061,27971,Akyaka,2021,0.27083,1.78036,8987.72221
Turkey,3061,27971,Akyaka,2022,0.24186,1.83879,8973.22972
Turkey,3061,27971,Akyaka,2023,0.21289,1.89722,8958.73723
Turkey,3061,27971,Akyaka,2024,0.18392,1.95566,8944.24474
Turkey,3061,27972,Arpacay,2012,0.3085043032330231,1.2592710509774327,10149.781677878354
Turkey,3061,27972,Arpacay,2013,0.1267616260353865,1.8914127821733453,11141.481493464828
Turkey,3061,27972,Arpacay,2014,0.1803057027786919,1.2518002617630914,9263.05634255282
Turkey,3061,27972,Arpacay,2015,0.1786863843677891,1.40114781401926,8712.25474558165
Turkey,3061,27972,Arpacay,2016,0.180148735597923,1.5127847500527285,9333.445438430836
Turkey,3061,27972,Arpacay,2017,0.1800010622695713,1.39974726580493,8888.346844376514
Turkey,3061,27972,Arpacay,2018,0.1812131930470435,1.4845973974022952,8837.1186790782
Turkey,3061,27972,Arpacay,2019,0.1154598935648888,1.6577017265420355,9080.47165901258
Turkey,3061,27972,Arpacay,2020,0.1054454679088603,1.927961848591546,9528.439420384642
Turkey,3061,27972,Arpacay,2021,0.08006,2.01155,9450.77164
Turkey,3061,27972,Arpacay,2022,0.05468,2.09513,9373.10386
Turkey,3061,27972,Arpacay,2023,0.0293,2.17872,9295.43607
Turkey,3061,27972,Arpacay,2024,0.00392,2.26231,9217.76829
Turkey,3061,27973,Digor,2012,0.1758524664294264,1.6603242091086994,11113.711471958875
Turkey,3061,27973,Digor,2013,0.1777059234005605,1.603078981081334,11850.68916800644
Turkey,3061,27973,Digor,2014,0.1517951223046851,1.4671608722586813,10801.21888672648
Turkey,3061,27973,Digor,2015,0.1524228374216034,1.4859758438581516,10785.676754702485
