system:index,Country,Mean_Precip,Region,StdDev_Precip,Sum_Precip,Year,.geo
17_000000000000000008c8,The former Yugoslav Republic of Macedonia,687.4641209316253,Ohrid,17.53261435031808,1010.9766484288608,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008cd,The former Yugoslav Republic of Macedonia,713.2399837970734,Skopje,0.0,713.2399837970734,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008cf,The former Yugoslav Republic of Macedonia,711.3084764480591,Struga,0.0,373.7856307609409,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008d0,The former Yugoslav Republic of Macedonia,714.1304813623428,Strumica,0.0,714.1304813623428,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008bf,The former Yugoslav Republic of Macedonia,976.7734097838402,Gostivar,0.0,976.7734097838402,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c8,The former Yugoslav Republic of Macedonia,872.1102426183223,Ohrid,17.31711204349985,1282.5150626740035,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008cd,The former Yugoslav Republic of Macedonia,862.4763925373554,Skopje,0.0,862.4763925373554,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008cf,The former Yugoslav Republic of Macedonia,895.6615149974823,Struga,0.0,470.66134513593187,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008d0,The former Yugoslav Republic of Macedonia,752.5991586633027,Strumica,0.0,752.5991586633027,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008bf,The former Yugoslav Republic of Macedonia,880.1766221001744,Gostivar,0.0,880.1766221001744,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c8,The former Yugoslav Republic of Macedonia,804.923685757257,Ohrid,6.909559860359946,1183.7113025842016,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008cd,The former Yugoslav Republic of Macedonia,719.5835990868509,Skopje,0.0,719.5835990868509,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008cf,The former Yugoslav Republic of Macedonia,814.3206871673465,Struga,0.0,427.91753757029187,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008d0,The former Yugoslav Republic of Macedonia,692.2409050241113,Strumica,0.0,692.2409050241113,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008bf,The former Yugoslav Republic of Macedonia,717.8577275068965,Gostivar,0.0,717.8577275068965,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c8,The former Yugoslav Republic of Macedonia,600.824958433546,Ohrid,0.6499983838291519,883.5661153434502,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008cd,The former Yugoslav Republic of Macedonia,672.5868324000758,Skopje,0.0,672.5868324000758,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008cf,The former Yugoslav Republic of Macedonia,601.7089562355541,Struga,0.0,316.1921573943696,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008d0,The former Yugoslav Republic of Macedonia,644.6034415782551,Strumica,0.0,644.6034415782551,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008bf,The former Yugoslav Republic of Macedonia,875.2093422412872,Gostivar,0.0,875.2093422412872,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c8,The former Yugoslav Republic of Macedonia,752.9098036408424,Ohrid,10.632868558168443,1107.220299471827,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008cd,The former Yugoslav Republic of Macedonia,731.0056880712509,Skopje,0.0,731.0056880712509,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008cf,The former Yugoslav Republic of Macedonia,738.4491024017334,Struga,0.0,388.04776361502854,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008d0,The former Yugoslav Republic of Macedonia,684.4304066896439,Strumica,0.0,684.4304066896439,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008bf,The former Yugoslav Republic of Macedonia,763.7788979484689,Gostivar,0.0,763.7788979484689,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c8,The former Yugoslav Republic of Macedonia,636.5328358487965,Ohrid,4.168327304326601,936.077699777642,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008cd,The former Yugoslav Republic of Macedonia,686.2974724108169,Skopje,0.0,686.2974724108169,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008cf,The former Yugoslav Republic of Macedonia,642.2017609826855,Struga,0.0,337.47072930070533,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008d0,The former Yugoslav Republic of Macedonia,606.6235247877376,Strumica,0.0,606.6235247877376,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008bf,The former Yugoslav Republic of Macedonia,998.010059595108,Gostivar,0.0,998.010059595108,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c8,The former Yugoslav Republic of Macedonia,839.9135017967224,Ohrid,23.521427154540707,1235.1669144069447,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008cd,The former Yugoslav Republic of Macedonia,828.7598385810852,Skopje,0.0,828.7598385810852,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008cf,The former Yugoslav Republic of Macedonia,871.9026427268982,Struga,0.0,458.1762906878602,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008d0,The former Yugoslav Republic of Macedonia,670.8209585547447,Strumica,0.0,670.8209585547447,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
