Country,Governorate,District,ADM1_CODE,ADM2_CODE,Year,Predicted MPI,Predicted Severe Poverty %
Egypt,Giza,Al-Ahram,61520,61700,2024,0.0,0.0413
Egypt,Giza,Atfeh,61520,61701,2024,0.0,0.0413
Egypt,Giza,Ayat,61520,61702,2024,0.0,0.0413
Egypt,Giza,Badrashain,61520,61703,2024,0.0,0.0413
Egypt,Giza,Bahariya Oasis,61520,64448,2024,0.201264,16.1804
Egypt,Giza,Bulaq Al-DakrUr,61520,64449,2024,0.0,0.0413
Egypt,Giza,DuqqI,61520,64451,2024,0.0,0.0413
Egypt,Giza,Giza,61520,64453,2024,0.0,0.0413
Egypt,Giza,Hwamdeia,61520,65305,2024,0.0,0.0413
Egypt,Giza,Imbaba,61520,65315,2024,0.0,0.0413
Egypt,Giza,Kardasa,61520,65317,2024,0.0,0.0413
Egypt,Giza,Saf,61520,65321,2024,0.0,0.0413
Egypt,Giza,Shaykh Zayed,61520,65336,2024,0.0,0.0413
Egypt,Giza,Umraniyya,61520,65337,2024,0.0,0.0413
Egypt,Giza,Waraq,61520,65345,2024,0.0,0.0413
Egypt,Giza,Zemam out,61520,65350,2024,0.0,0.0413
Egypt,Ismailia,Fayid,61521,65711,2024,0.0,0.0413
Egypt,Ismailia,Ismailiyya,61521,65747,2024,0.0,0.0413
Egypt,Ismailia,Ismailiyya 1,61521,65748,2024,0.0,0.0413
Egypt,Ismailia,Ismailiyya 2,61521,65749,2024,0.0,0.0413
Egypt,Ismailia,Ismailiyya 3,61521,65751,2024,0.0,0.0413
Egypt,Ismailia,"Qantara Gharb, al-",61521,65752,2024,0.0,0.0413
Egypt,Ismailia,"Qantara Sharq, al-",61521,65753,2024,0.259698,23.5926
Egypt,Ismailia,"Tal al-Kabir, al-",61521,65754,2024,0.0,0.0413
Egypt,Kafr El-Shikh,Al Hamul,61522,65755,2024,0.270427,25.0505
Egypt,Kafr El-Shikh,Biyalu,61522,65758,2024,0.261698,23.8622
Egypt,Kafr El-Shikh,Burullus,61522,65759,2024,0.248746,22.1332
Egypt,Kafr El-Shikh,Disuq,61522,65760,2024,0.26,23.6332
Egypt,Kafr El-Shikh,Fuwwa,61522,65761,2024,0.222349,18.7451
Egypt,Kafr El-Shikh,Kafr Al-Shaykh,61522,65762,2024,0.322035,32.414
Egypt,Kafr El-Shikh,Mitubas,61522,65763,2024,0.283322,26.8381
Egypt,Kafr El-Shikh,Qillin,61522,65766,2024,0.322019,32.4115
Egypt,Kafr El-Shikh,Riyad,61522,65793,2024,0.259229,23.5295
Egypt,Kafr El-Shikh,Sidi Salim,61522,65801,2024,0.270201,25.0196
Egypt,Kalyoubia,Abour,61523,65802,2024,0.0,0.0413
Egypt,Kalyoubia,Al Khanka,61523,65804,2024,0.0,0.0413
Egypt,Kalyoubia,Banha,61523,65806,2024,0.0,0.0413
Egypt,Kalyoubia,Kafr Shukr,61523,65807,2024,0.0,0.0413
Egypt,Kalyoubia,Khsos,61523,65811,2024,0.0,0.0413
Egypt,Kalyoubia,Qaha,61523,65815,2024,0.0,0.0413
Egypt,Kalyoubia,Qalyub,61523,65816,2024,0.0,0.0413
Egypt,Kalyoubia,Qanatir Al-Khayriyya,61523,65817,2024,0.0,0.0413
Egypt,Kalyoubia,Shibin al-Qanatir,61523,65819,2024,0.0,0.0413
Egypt,Kalyoubia,Shubra Al-Khayma 1,61523,65821,2024,0.0,0.0413
Egypt,Kalyoubia,Shubra Al-Khayma 2,61523,65824,2024,0.0,0.0413
Egypt,Kalyoubia,Tukh,61523,65825,2024,0.0,0.0413
Egypt,Kalyoubia,Zemam Out,61523,65828,2024,0.0,0.0413
Egypt,Luxor,Luxor,61524,65830,2024,0.0,0.0413
Egypt,Luxor,Tiba police station,61524,65832,2024,0.0,0.0413
Egypt,Luxor,Zemam Out,61524,65833,2024,0.0,0.0413
Egypt,Matrouh,Al-Hammam,61525,65834,2024,0.358106,37.8487
Egypt,Matrouh,Alamn,61525,65835,2024,0.0,0.0413
Egypt,Matrouh,Daba,61525,65837,2024,0.188653,14.7112
Egypt,Matrouh,Marsa Matruh,61525,65838,2024,0.253205,22.7238
Egypt,Matrouh,Salloum,61525,65840,2024,0.14698,10.2314
Egypt,Matrouh,Sidi Barani,61525,65841,2024,0.339512,35.0216
Egypt,Matrouh,Siwa,61525,65842,2024,0.48967,58.8074
Egypt,Menia,Kesm Al-minya,61526,65843,2024,0.0,0.0413
Egypt,Menia,Kesm Mallawi,61526,65845,2024,0.0,0.0413
Egypt,Menia,Markz Abu Qurqas,61526,65846,2024,0.016071,0.6642
Egypt,Menia,Markz Al Idwa,61526,65848,2024,0.0,0.0413
Egypt,Menia,Markz Al Minya,61526,65849,2024,0.0,0.0413
Egypt,Menia,Markz Bani Mazar,61526,65850,2024,0.055613,2.7467
Egypt,Menia,Markz Dir Mawas,61526,65852,2024,0.0,0.0413
Egypt,Menia,Markz Maghagha,61526,65854,2024,0.0,0.0413
Egypt,Menia,Markz Mallawi,61526,65855,2024,0.089379,5.104
Egypt,Menia,Markz Matay,61526,65857,2024,0.139696,9.5116
Egypt,Menia,Markz Samalut,61526,65862,2024,0.0,0.0413
Egypt,Menia,New Minya,61526,65865,2024,0.0,0.0413
Egypt,Menia,Zemam Out,61526,65866,2024,0.286386,27.2682
Egypt,Menoufia,Al-Bagur,61527,65872,2024,0.153671,10.9098
Egypt,Menoufia,Al-Shuhada,61527,65873,2024,0.315548,31.4595
Egypt,Menoufia,Ashmun,61527,65874,2024,0.230917,19.8241
Egypt,Menoufia,Birkat Al-Sab,61527,65875,2024,0.27939,26.289
Egypt,Menoufia,Minuf,61527,65876,2024,0.340049,35.1025
Egypt,Menoufia,Minuf City,61527,65877,2024,0.0,0.0413
Egypt,Menoufia,Quwisna,61527,65879,2024,0.0,0.0413
Egypt,Menoufia,Sadat City,61527,65888,2024,0.0,0.0413
Egypt,Menoufia,Shibin al-Kum,61527,65889,2024,0.0,0.0413
Egypt,Menoufia,Sirs Al-Layyana City,61527,65891,2024,0.0,0.0413
Egypt,Menoufia,Tala,61527,65894,2024,0.313374,31.1413
Egypt,New Valley,A-Dakhla Oasis,61528,65896,2024,0.237075,20.6121
Egypt,New Valley,Al-Kharga Oasis,61528,65897,2024,0.40939,45.8715
Egypt,New Valley,Al Farafra Oasis,61528,65898,2024,0.475138,56.4518
