country,adm1_code,adm2_code,adm2_name,Median_Pop,StdDev_Pop,population_2024,Mean_GPP,StdDev_GPP,Mean_LST,StdDev_LST,Mean_NTL,StdDev_NTL,Sum_NTL,Median_NDVI,StdDev_NDVI
Jordan,1711,65729,Bal'ama,0.8429468645696503,1.5742732654975389,56915.32805445545,0.0654161499168302,30485.941879154256,285.0432435695511,0.85772388972777,11.58461720254023,9.918824875445026,10035.276868911087,0.2353455363424792,0.0316417137760703
Jordan,1706,65735,Tafiela,0.4333834633254984,2.3099871358335697,36715.19689981265,0.0145567048829174,15446.441097720824,285.76337635149645,4.327762818028885,23.95648919815814,20.11353414578338,6475.861791836229,0.1488865180449052,0.0314355883228045
Jordan,1711,65731,Sabha,0.5296317935275174,1.6151593536580922,28615.49482261981,0.033934799471163,16055.632005980351,284.1292030495187,0.6876445689973896,12.69444610421475,11.736687492868835,5212.688045381673,0.1461474125583966,0.0449560657219343
Jordan,1712,65736,Al-Hashimiya,0.0516626428733499,0.3642975560161481,5365.926098068668,0.0046443695858925,15458.90085788875,286.2566491589463,1.038222598391645,15.361890528264704,19.458639797172644,4565.915321247995,0.0993128616681131,0.0327357246090963
Jordan,1712,65738,Zarqa,2.9963836352222604,14.88462141945721,567806.6165497388,0.1463266375862977,15695.755922783668,286.11595754964844,1.2145140157483103,27.58450912372217,23.267807645764893,41163.98435442102,0.1395145658230651,0.0529042372274106
Jordan,1711,65730,Mafraq,1.1866070231776842,3.63912389180389,182104.6301883745,0.1211597735591966,14554.3854038413,284.7711719316933,0.7298554752040698,20.095297555722127,16.707922969731438,30264.148559625133,0.1551299342295018,0.0398846659134367
Jordan,1711,65732,Sama Al-Serhan,1.061135515061732,2.18945368259485,43533.987979626094,0.0935474494243911,19504.8404004471,284.8042750985382,0.6119696805232294,18.564329246486697,15.545391388281654,7874.042049574542,0.2213547323050538,0.0298008115771766
Jordan,1707,65739,Al-Wasatiya,5.122972283606514,4.155595759962885,30270.616822707903,0.0255254306570808,15373.572246429818,288.88417291371536,0.8403223129425925,24.698660159289687,13.622231907170374,2963.161216679017,0.3161000162363052,0.0204297646593148
Jordan,1701,65715,Kufranjeh,3.2543196467117355,3.95033106641245,32169.02584898032,0.0075524274829434,1168.4152515726523,289.09040724589227,2.859165948746802,15.354177557462874,9.69700377737218,1868.994789739795,0.3152534663677215,0.0592773924485185
Jordan,1702,65720,Al-Ardha,1.4601802542178506,2.185537520384746,9507.0924681755,0.0026075927606,738.5419509637441,289.2338254998156,0.9316557952890648,14.61557771946491,7.230914144800049,909.5474620791712,0.2731078267097473,0.0333515390962868
Jordan,1702,65721,Zay,9.066168537518696,4.126460306276689,30559.09091336045,0.0307028153169738,15350.179103669969,285.9951746408159,1.1390860845436646,30.99327174693661,11.841084422969978,3773.278907386851,0.2739000694587704,0.0379890512722851
Jordan,1702,65719,Mahes & Fhais,0.9683093013761812,1.4676583692586669,11815.425294163597,0.0088025062199411,594.3625134244684,288.5265367808545,0.722743760873676,10.91944582210242,6.167620678732189,1835.9656455789852,0.322937861084938,0.0214226583821177
Jordan,1702,65723,Ira & Yarqa,2.185646670887124,2.372875601698266,18367.41330365208,0.0156811868026301,668.2952862501073,286.57221482689783,0.9275279256997886,12.520643108944093,6.862378245385405,2158.4606708595384,0.3425598442554474,0.0332735048123686
Jordan,1712,65737,Al-Dhilail,0.5592398312207849,1.1567940024600607,14214.619786742314,0.0291109849108409,21970.860308471496,286.1132839526848,0.7283571301471254,13.302156791787286,6.4457264928266085,4338.068073745219,0.2542845805486043,0.0336023544780787
Jordan,1704,65726,Faqooa',1.3666319182351137,2.060296819359812,10264.199658327592,0.011036129126795,26865.164245362877,285.45086000968735,1.8791031170514425,16.57688582327651,9.036142494418716,1265.5639733629305,0.1822327524423599,0.0213296501893477
Jordan,1704,36739,Ayy,1.8730974933300568,3.111992621953265,8604.809224634078,0.0376982704028849,28517.158377708703,286.4178730597947,1.0090393717867658,14.9098454361678,7.929295330747073,605.5736046368232,0.1648556292057037,0.0268433132398784
Jordan,1704,65727,Karak,1.8744648886175876,3.0860184515442333,67929.91923684691,0.0386272095973424,31364.33791546699,284.69554605900447,1.1368708521225703,25.2697616363017,16.806035902723124,11063.99351831299,0.1711036039743196,0.0304487527488485
Jordan,1706,65733,Al-Hasa,0.1424299572602047,0.4167239206556044,3417.3134009092028,0.0073295184346007,10718.402495527058,284.2945774098437,0.8323328357973963,14.44819038798426,14.869733832746908,1489.013503514613,0.1018800809979438,0.0082925064700876
Jordan,1706,65734,Bsaira,1.716376873111415,2.295957342346295,14985.585887358848,0.0294111946308035,23909.09150928276,282.80927390342976,1.4875336040650255,20.334024658081265,12.017299591218926,2562.087106918239,0.1615237593650818,0.0201547389890326
Jordan,1703,65717,Aqaba,1.8141079678377288,3.671167924794703,80170.71467542094,0.013906053747188,13389.981240869072,294.5114265580365,1.5990205204900276,40.74456010658796,46.7791538005138,18080.83794941721,0.0751803399672687,0.0367302160784425
